FLOWplateWell,uniqID,OD_well,putida,protegens,grimontii,veronii,CommRich,Date,Day,Incubator,Plate,Heat,Heat_Day,Recov_Day
plate2-H7,24-08-19 Epoch H10,H10,0,1,1,1,3,24-08-19,4,Epoch,2,24,NA,2
plate2-A9,24-08-19 Epoch A11,A11,0,0,0,0,0,24-08-19,4,Epoch,2,24,NA,2
plate2-B9,24-08-19 Epoch B11,B11,0,0,0,0,0,24-08-19,4,Epoch,2,24,NA,2
plate2-C9,24-08-19 Epoch C11,C11,0,0,0,0,0,24-08-19,4,Epoch,2,24,NA,2
plate2-D9,24-08-19 Epoch D11,D11,0,0,0,0,0,24-08-19,4,Epoch,2,24,NA,2
plate2-E9,24-08-19 Epoch E11,E11,0,0,0,0,0,24-08-19,4,Epoch,2,24,NA,2
plate2-F9,24-08-19 Epoch F11,F11,0,0,0,0,0,24-08-19,4,Epoch,2,24,NA,2
plate2-G9,24-08-19 Epoch G11,G11,0,0,0,0,0,24-08-19,4,Epoch,2,24,NA,2
plate2-H9,24-08-19 Epoch H11,H11,0,1,0,1,2,24-08-19,4,Epoch,2,24,NA,2
plate2-A11,24-08-19 Epoch A12,A12,0,0,0,0,0,24-08-19,4,Epoch,2,24,NA,2
plate2-B11,24-08-19 Epoch B12,B12,1,1,1,1,4,24-08-19,4,Epoch,2,24,NA,2
plate2-C11,24-08-19 Epoch C12,C12,0,1,1,1,3,24-08-19,4,Epoch,2,24,NA,2
plate2-D11,24-08-19 Epoch D12,D12,1,0,1,1,3,24-08-19,4,Epoch,2,24,NA,2
plate2-E11,24-08-19 Epoch E12,E12,1,1,0,1,3,24-08-19,4,Epoch,2,24,NA,2
plate2-F11,24-08-19 Epoch F12,F12,1,1,1,0,3,24-08-19,4,Epoch,2,24,NA,2
plate2-G11,24-08-19 Epoch G12,G12,0,0,1,1,2,24-08-19,4,Epoch,2,24,NA,2
plate2-H11,24-08-19 Epoch H12,H12,0,0,0,0,0,24-08-19,4,Epoch,2,24,NA,2
NA,24-07-02 Epoch A1,A1,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch A1,A1,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch A1,A1,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch H1,H1,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch H1,H1,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch H1,H1,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch H12,H12,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch H12,H12,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch H12,H12,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch A11,A11,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch A11,A11,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch A11,A11,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch B11,B11,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch B11,B11,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch B11,B11,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch C11,C11,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch C11,C11,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch C11,C11,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch D11,D11,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch D11,D11,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch D11,D11,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch E11,E11,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch E11,E11,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch E11,E11,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch F11,F11,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch F11,F11,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch F11,F11,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch G11,G11,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch G11,G11,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch G11,G11,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch B6,B6,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch B6,B6,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch B6,B6,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch C6,C6,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch C6,C6,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch C6,C6,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch D6,D6,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch D6,D6,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch D6,D6,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch E6,E6,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch E6,E6,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch E6,E6,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch F6,F6,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch F6,F6,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch F6,F6,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
NA,24-07-02 Epoch G6,G6,0,0,0,0,0,24-07-02,1,Epoch,NA,6,1,NA
NA,24-07-02 Epoch G6,G6,0,0,0,0,0,24-07-02,2,Epoch,NA,6,NA,1
NA,24-07-02 Epoch G6,G6,0,0,0,0,0,24-07-02,3,Epoch,NA,6,NA,2
plateInnoc-A1,24-07-02 Epoch H6,H6,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A1,24-07-02 Epoch A2,A2,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A1,24-07-02 Epoch G4,G4,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A1,24-07-02 Epoch E7,E7,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A1,24-07-02 Epoch C9,C9,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B1,24-07-02 Epoch G1,G1,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B1,24-07-02 Epoch B2,B2,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B1,24-07-02 Epoch H4,H4,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B1,24-07-02 Epoch F7,F7,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B1,24-07-02 Epoch D9,D9,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C1,24-07-02 Epoch F1,F1,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C1,24-07-02 Epoch C2,C2,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C1,24-07-02 Epoch A4,A4,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C1,24-07-02 Epoch G7,G7,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C1,24-07-02 Epoch E9,E9,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D1,24-07-02 Epoch E1,E1,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D1,24-07-02 Epoch D2,D2,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D1,24-07-02 Epoch B4,B4,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D1,24-07-02 Epoch H7,H7,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D1,24-07-02 Epoch F9,F9,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E1,24-07-02 Epoch D1,D1,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E1,24-07-02 Epoch E2,E2,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E1,24-07-02 Epoch C4,C4,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E1,24-07-02 Epoch A7,A7,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E1,24-07-02 Epoch G9,G9,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F1,24-07-02 Epoch C1,C1,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F1,24-07-02 Epoch F2,F2,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F1,24-07-02 Epoch D4,D4,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F1,24-07-02 Epoch B7,B7,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F1,24-07-02 Epoch H9,H9,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G1,24-07-02 Epoch B1,B1,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G1,24-07-02 Epoch G2,G2,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G1,24-07-02 Epoch E4,E4,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G1,24-07-02 Epoch C7,C7,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G1,24-07-02 Epoch A9,A9,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H1,24-07-02 Epoch H2,H2,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H1,24-07-02 Epoch F4,F4,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H1,24-07-02 Epoch D7,D7,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H1,24-07-02 Epoch A6,A6,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H1,24-07-02 Epoch B9,B9,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B3,24-07-02 Epoch B3,B3,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B3,24-07-02 Epoch H5,H5,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B3,24-07-02 Epoch F8,F8,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B3,24-07-02 Epoch D10,D10,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B3,24-07-02 Epoch G12,G12,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C3,24-07-02 Epoch C3,C3,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C3,24-07-02 Epoch A5,A5,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C3,24-07-02 Epoch G8,G8,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C3,24-07-02 Epoch E10,E10,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C3,24-07-02 Epoch F12,F12,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D3,24-07-02 Epoch D3,D3,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D3,24-07-02 Epoch B5,B5,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D3,24-07-02 Epoch H8,H8,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D3,24-07-02 Epoch F10,F10,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D3,24-07-02 Epoch E12,E12,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E3,24-07-02 Epoch A8,A8,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E3,24-07-02 Epoch E3,E3,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E3,24-07-02 Epoch C5,C5,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E3,24-07-02 Epoch G10,G10,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E3,24-07-02 Epoch D12,D12,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F3,24-07-02 Epoch F3,F3,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F3,24-07-02 Epoch D5,D5,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F3,24-07-02 Epoch B8,B8,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F3,24-07-02 Epoch H10,H10,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F3,24-07-02 Epoch C12,C12,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G3,24-07-02 Epoch G3,G3,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G3,24-07-02 Epoch E5,E5,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G3,24-07-02 Epoch C8,C8,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G3,24-07-02 Epoch A10,A10,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G3,24-07-02 Epoch B12,B12,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A5,24-07-02 Epoch H6,H6,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A5,24-07-02 Epoch A2,A2,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A5,24-07-02 Epoch G4,G4,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A5,24-07-02 Epoch E7,E7,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A5,24-07-02 Epoch C9,C9,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B5,24-07-02 Epoch G1,G1,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B5,24-07-02 Epoch B2,B2,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B5,24-07-02 Epoch H4,H4,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B5,24-07-02 Epoch F7,F7,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B5,24-07-02 Epoch D9,D9,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C5,24-07-02 Epoch F1,F1,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C5,24-07-02 Epoch C2,C2,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C5,24-07-02 Epoch A4,A4,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C5,24-07-02 Epoch G7,G7,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C5,24-07-02 Epoch E9,E9,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D5,24-07-02 Epoch E1,E1,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D5,24-07-02 Epoch D2,D2,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D5,24-07-02 Epoch B4,B4,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D5,24-07-02 Epoch H7,H7,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D5,24-07-02 Epoch F9,F9,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E5,24-07-02 Epoch D1,D1,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E5,24-07-02 Epoch E2,E2,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E5,24-07-02 Epoch C4,C4,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E5,24-07-02 Epoch A7,A7,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E5,24-07-02 Epoch G9,G9,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F5,24-07-02 Epoch C1,C1,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F5,24-07-02 Epoch F2,F2,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F5,24-07-02 Epoch D4,D4,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F5,24-07-02 Epoch B7,B7,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F5,24-07-02 Epoch H9,H9,1,0,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G5,24-07-02 Epoch B1,B1,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G5,24-07-02 Epoch G2,G2,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G5,24-07-02 Epoch E4,E4,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G5,24-07-02 Epoch C7,C7,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G5,24-07-02 Epoch A9,A9,1,0,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H5,24-07-02 Epoch H2,H2,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H5,24-07-02 Epoch F4,F4,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H5,24-07-02 Epoch D7,D7,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H5,24-07-02 Epoch A6,A6,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-H5,24-07-02 Epoch B9,B9,0,1,1,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A7,24-07-02 Epoch A3,A3,0,1,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A7,24-07-02 Epoch G5,G5,0,1,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A7,24-07-02 Epoch E8,E8,0,1,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A7,24-07-02 Epoch C10,C10,0,1,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A7,24-07-02 Epoch H11,H11,0,1,0,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B7,24-07-02 Epoch B3,B3,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B7,24-07-02 Epoch H5,H5,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B7,24-07-02 Epoch F8,F8,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B7,24-07-02 Epoch D10,D10,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B7,24-07-02 Epoch G12,G12,0,0,1,1,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C7,24-07-02 Epoch C3,C3,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C7,24-07-02 Epoch A5,A5,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C7,24-07-02 Epoch G8,G8,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C7,24-07-02 Epoch E10,E10,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C7,24-07-02 Epoch F12,F12,1,1,1,0,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D7,24-07-02 Epoch D3,D3,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D7,24-07-02 Epoch B5,B5,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D7,24-07-02 Epoch H8,H8,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D7,24-07-02 Epoch F10,F10,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D7,24-07-02 Epoch E12,E12,1,1,0,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E7,24-07-02 Epoch A8,A8,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E7,24-07-02 Epoch E3,E3,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E7,24-07-02 Epoch C5,C5,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E7,24-07-02 Epoch G10,G10,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E7,24-07-02 Epoch D12,D12,1,0,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F7,24-07-02 Epoch F3,F3,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F7,24-07-02 Epoch D5,D5,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F7,24-07-02 Epoch B8,B8,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F7,24-07-02 Epoch H10,H10,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-F7,24-07-02 Epoch C12,C12,0,1,1,1,3,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G7,24-07-02 Epoch G3,G3,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G7,24-07-02 Epoch E5,E5,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G7,24-07-02 Epoch C8,C8,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G7,24-07-02 Epoch A10,A10,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-G7,24-07-02 Epoch B12,B12,1,1,1,1,4,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A9,24-07-02 Epoch H6,H6,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A9,24-07-02 Epoch A2,A2,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A9,24-07-02 Epoch G4,G4,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A9,24-07-02 Epoch E7,E7,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-A9,24-07-02 Epoch C9,C9,1,0,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B9,24-07-02 Epoch G1,G1,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B9,24-07-02 Epoch B2,B2,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B9,24-07-02 Epoch H4,H4,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B9,24-07-02 Epoch F7,F7,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-B9,24-07-02 Epoch D9,D9,0,1,0,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C9,24-07-02 Epoch F1,F1,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C9,24-07-02 Epoch C2,C2,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C9,24-07-02 Epoch A4,A4,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C9,24-07-02 Epoch G7,G7,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-C9,24-07-02 Epoch E9,E9,0,0,1,0,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D9,24-07-02 Epoch E1,E1,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D9,24-07-02 Epoch D2,D2,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D9,24-07-02 Epoch B4,B4,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D9,24-07-02 Epoch H7,H7,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-D9,24-07-02 Epoch F9,F9,0,0,0,1,1,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E9,24-07-02 Epoch D1,D1,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E9,24-07-02 Epoch E2,E2,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E9,24-07-02 Epoch C4,C4,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
plateInnoc-E9,24-07-02 Epoch A7,A7,1,1,0,0,2,24-07-02,0,Epoch,Innoc,6,NA,NA
